experiment,pioreactor_unit,timestamp,od_reading,angle,channel,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T01:47:28.288Z,0.013486177061,90,2,2025-09-19 03:47:28.288,2.471111111111
Long Yeast Grow,pioreactor02,2025-09-19T01:47:33.288Z,0.013650176712,90,2,2025-09-19 03:47:33.288,2.4725
Long Yeast Grow,pioreactor02,2025-09-19T01:47:38.289Z,0.013449705261,90,2,2025-09-19 03:47:38.289,2.473888888889
Long Yeast Grow,pioreactor02,2025-09-19T01:47:43.288Z,0.013415592695,90,2,2025-09-19 03:47:43.288,2.475277777778
Long Yeast Grow,pioreactor02,2025-09-19T01:47:48.288Z,0.013292423298,90,2,2025-09-19 03:47:48.288,2.476666666667
Long Yeast Grow,pioreactor02,2025-09-19T01:47:53.289Z,0.012979953424,90,2,2025-09-19 03:47:53.289,2.478055555556
Long Yeast Grow,pioreactor02,2025-09-19T01:47:58.288Z,0.012905722519,90,2,2025-09-19 03:47:58.288,2.479444444444
Long Yeast Grow,pioreactor02,2025-09-19T01:48:03.288Z,0.012981056446,90,2,2025-09-19 03:48:03.288,2.480833333333
Long Yeast Grow,pioreactor02,2025-09-19T01:48:08.288Z,0.01283614903,90,2,2025-09-19 03:48:08.288,2.482222222222
Long Yeast Grow,pioreactor02,2025-09-19T01:48:13.288Z,0.013182735016,90,2,2025-09-19 03:48:13.288,2.483611111111
Long Yeast Grow,pioreactor02,2025-09-19T01:48:18.289Z,0.013144658044,90,2,2025-09-19 03:48:18.289,2.485
Long Yeast Grow,pioreactor02,2025-09-19T01:48:23.288Z,0.013297251722,90,2,2025-09-19 03:48:23.288,2.486388888889
Long Yeast Grow,pioreactor02,2025-09-19T01:48:28.288Z,0.013116302884,90,2,2025-09-19 03:48:28.288,2.487777777778
Long Yeast Grow,pioreactor02,2025-09-19T01:48:33.288Z,0.013099273937,90,2,2025-09-19 03:48:33.288,2.489166666667
Long Yeast Grow,pioreactor02,2025-09-19T01:48:38.288Z,0.012997409522,90,2,2025-09-19 03:48:38.288,2.490555555556
Long Yeast Grow,pioreactor02,2025-09-19T01:48:43.288Z,0.012454215112,90,2,2025-09-19 03:48:43.288,2.491944444444
Long Yeast Grow,pioreactor02,2025-09-19T01:48:48.288Z,0.012744162401,90,2,2025-09-19 03:48:48.288,2.493333333333
Long Yeast Grow,pioreactor02,2025-09-19T01:48:53.288Z,0.012868407641,90,2,2025-09-19 03:48:53.288,2.494722222222
Long Yeast Grow,pioreactor02,2025-09-19T01:48:58.289Z,0.012896951305,90,2,2025-09-19 03:48:58.289,2.496111111111
Long Yeast Grow,pioreactor02,2025-09-19T01:49:03.288Z,0.012979899621,90,2,2025-09-19 03:49:03.288,2.4975
Long Yeast Grow,pioreactor02,2025-09-19T01:49:08.289Z,0.013129218259,90,2,2025-09-19 03:49:08.289,2.498888888889
Long Yeast Grow,pioreactor02,2025-09-19T01:49:13.288Z,0.013727767041,90,2,2025-09-19 03:49:13.288,2.500277777778
Long Yeast Grow,pioreactor02,2025-09-19T01:49:18.289Z,0.013040052821,90,2,2025-09-19 03:49:18.289,2.501666666667
Long Yeast Grow,pioreactor02,2025-09-19T01:49:23.288Z,0.013343389503,90,2,2025-09-19 03:49:23.288,2.503055555556
Long Yeast Grow,pioreactor02,2025-09-19T01:49:28.289Z,0.013465704836,90,2,2025-09-19 03:49:28.289,2.504444444444
Long Yeast Grow,pioreactor02,2025-09-19T01:49:33.288Z,0.01394415573,90,2,2025-09-19 03:49:33.288,2.505833333333
Long Yeast Grow,pioreactor02,2025-09-19T01:49:38.289Z,0.013958525539,90,2,2025-09-19 03:49:38.289,2.507222222222
Long Yeast Grow,pioreactor02,2025-09-19T01:49:43.289Z,0.013534794672,90,2,2025-09-19 03:49:43.289,2.508611111111
Long Yeast Grow,pioreactor02,2025-09-19T01:49:48.288Z,0.01335017017,90,2,2025-09-19 03:49:48.288,2.51
Long Yeast Grow,pioreactor02,2025-09-19T01:49:53.288Z,0.013432338486,90,2,2025-09-19 03:49:53.288,2.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T01:49:58.288Z,0.013258062203,90,2,2025-09-19 03:49:58.288,2.512777777778
Long Yeast Grow,pioreactor02,2025-09-19T01:50:03.289Z,0.01342198554,90,2,2025-09-19 03:50:03.289,2.514166666667
Long Yeast Grow,pioreactor02,2025-09-19T01:50:08.288Z,0.013668380156,90,2,2025-09-19 03:50:08.288,2.515555555556
Long Yeast Grow,pioreactor02,2025-09-19T01:50:13.288Z,0.013819529158,90,2,2025-09-19 03:50:13.288,2.516944444444
Long Yeast Grow,pioreactor02,2025-09-19T01:50:18.288Z,0.013670085046,90,2,2025-09-19 03:50:18.288,2.518333333333
Long Yeast Grow,pioreactor02,2025-09-19T01:50:23.288Z,0.013260104503,90,2,2025-09-19 03:50:23.288,2.519722222222
Long Yeast Grow,pioreactor02,2025-09-19T01:50:28.288Z,0.012992301045,90,2,2025-09-19 03:50:28.288,2.521111111111
Long Yeast Grow,pioreactor02,2025-09-19T01:50:33.288Z,0.01325652198,90,2,2025-09-19 03:50:33.288,2.5225
Long Yeast Grow,pioreactor02,2025-09-19T01:50:38.288Z,0.014147208083,90,2,2025-09-19 03:50:38.288,2.523888888889
Long Yeast Grow,pioreactor02,2025-09-19T01:50:43.288Z,0.013623808314,90,2,2025-09-19 03:50:43.288,2.525277777778
Long Yeast Grow,pioreactor02,2025-09-19T01:50:48.288Z,0.013664750052,90,2,2025-09-19 03:50:48.288,2.526666666667
Long Yeast Grow,pioreactor02,2025-09-19T01:50:53.289Z,0.01366030356,90,2,2025-09-19 03:50:53.289,2.528055555556
Long Yeast Grow,pioreactor02,2025-09-19T01:50:58.288Z,0.013249544445,90,2,2025-09-19 03:50:58.288,2.529444444444
Long Yeast Grow,pioreactor02,2025-09-19T01:51:03.288Z,0.013353898251,90,2,2025-09-19 03:51:03.288,2.530833333333
Long Yeast Grow,pioreactor02,2025-09-19T01:51:08.289Z,0.01312805455,90,2,2025-09-19 03:51:08.289,2.532222222222
Long Yeast Grow,pioreactor02,2025-09-19T01:51:13.288Z,0.012726941585,90,2,2025-09-19 03:51:13.288,2.533611111111
Long Yeast Grow,pioreactor02,2025-09-19T01:51:18.289Z,0.013058881269,90,2,2025-09-19 03:51:18.289,2.535
Long Yeast Grow,pioreactor02,2025-09-19T01:51:23.288Z,0.013132200478,90,2,2025-09-19 03:51:23.288,2.536388888889
Long Yeast Grow,pioreactor02,2025-09-19T01:51:28.289Z,0.012825720275,90,2,2025-09-19 03:51:28.289,2.537777777778
Long Yeast Grow,pioreactor02,2025-09-19T01:51:33.288Z,0.013096932241,90,2,2025-09-19 03:51:33.288,2.539166666667
Long Yeast Grow,pioreactor02,2025-09-19T01:51:38.288Z,0.013659822329,90,2,2025-09-19 03:51:38.288,2.540555555556
Long Yeast Grow,pioreactor02,2025-09-19T01:51:43.288Z,0.013378447167,90,2,2025-09-19 03:51:43.288,2.541944444444
Long Yeast Grow,pioreactor02,2025-09-19T01:51:48.288Z,0.013864597836,90,2,2025-09-19 03:51:48.288,2.543333333333
Long Yeast Grow,pioreactor02,2025-09-19T01:51:53.289Z,0.013420685908,90,2,2025-09-19 03:51:53.289,2.544722222222
Long Yeast Grow,pioreactor02,2025-09-19T01:51:58.288Z,0.013463983415,90,2,2025-09-19 03:51:58.288,2.546111111111
Long Yeast Grow,pioreactor02,2025-09-19T01:52:03.289Z,0.013348543707,90,2,2025-09-19 03:52:03.289,2.5475
Long Yeast Grow,pioreactor02,2025-09-19T01:52:08.288Z,0.01329528414,90,2,2025-09-19 03:52:08.288,2.548888888889
Long Yeast Grow,pioreactor02,2025-09-19T01:52:13.289Z,0.013442253755,90,2,2025-09-19 03:52:13.289,2.550277777778
Long Yeast Grow,pioreactor02,2025-09-19T01:52:18.289Z,0.0133185728,90,2,2025-09-19 03:52:18.289,2.551666666667
Long Yeast Grow,pioreactor02,2025-09-19T01:52:23.288Z,0.013410158918,90,2,2025-09-19 03:52:23.288,2.553055555556
Long Yeast Grow,pioreactor02,2025-09-19T01:52:28.288Z,0.013294985644,90,2,2025-09-19 03:52:28.288,2.554444444444
Long Yeast Grow,pioreactor02,2025-09-19T01:52:33.288Z,0.01335539037,90,2,2025-09-19 03:52:33.288,2.555833333333
Long Yeast Grow,pioreactor02,2025-09-19T01:52:38.288Z,0.01377315528,90,2,2025-09-19 03:52:38.288,2.557222222222
Long Yeast Grow,pioreactor02,2025-09-19T01:52:43.289Z,0.013531905477,90,2,2025-09-19 03:52:43.289,2.558611111111
Long Yeast Grow,pioreactor02,2025-09-19T01:52:48.288Z,0.013620401956,90,2,2025-09-19 03:52:48.288,2.56
Long Yeast Grow,pioreactor02,2025-09-19T01:52:53.289Z,0.013637836879,90,2,2025-09-19 03:52:53.289,2.561388888889
Long Yeast Grow,pioreactor02,2025-09-19T01:52:58.289Z,0.01344673589,90,2,2025-09-19 03:52:58.289,2.562777777778
Long Yeast Grow,pioreactor02,2025-09-19T01:53:03.288Z,0.013545920637,90,2,2025-09-19 03:53:03.288,2.564166666667
Long Yeast Grow,pioreactor02,2025-09-19T01:53:08.288Z,0.013033027885,90,2,2025-09-19 03:53:08.288,2.565555555556
