experiment,pioreactor_unit,timestamp,measured_rpm,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:38:29.862Z,505.0,2025-09-20 14:38:29.862,7.602222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:38:52.862Z,496.1,2025-09-20 14:38:52.862,7.608611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:39:15.862Z,514.3,2025-09-20 14:39:15.862,7.615
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:39:38.862Z,500.8,2025-09-20 14:39:38.862,7.621388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:40:01.862Z,511.6,2025-09-20 14:40:01.862,7.627777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:40:24.862Z,510.4,2025-09-20 14:40:24.862,7.634166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:40:47.862Z,506.0,2025-09-20 14:40:47.862,7.640555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:41:10.862Z,497.7,2025-09-20 14:41:10.862,7.646944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:41:33.862Z,482.3,2025-09-20 14:41:33.862,7.653333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:41:56.862Z,507.2,2025-09-20 14:41:56.862,7.659722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:42:19.862Z,482.4,2025-09-20 14:42:19.862,7.666111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:42:42.862Z,508.5,2025-09-20 14:42:42.862,7.6725
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:43:05.862Z,508.8,2025-09-20 14:43:05.862,7.678888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:43:28.862Z,498.6,2025-09-20 14:43:28.862,7.685277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:43:51.862Z,507.5,2025-09-20 14:43:51.862,7.691666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:44:14.862Z,511.7,2025-09-20 14:44:14.862,7.698055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:44:37.862Z,495.0,2025-09-20 14:44:37.862,7.704444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:45:00.862Z,482.4,2025-09-20 14:45:00.862,7.710833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:45:23.862Z,496.9,2025-09-20 14:45:23.862,7.717222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:45:46.862Z,509.4,2025-09-20 14:45:46.862,7.723611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:46:09.862Z,499.7,2025-09-20 14:46:09.862,7.73
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:46:32.862Z,503.1,2025-09-20 14:46:32.862,7.736388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:46:55.862Z,493.9,2025-09-20 14:46:55.862,7.742777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:47:18.862Z,496.9,2025-09-20 14:47:18.862,7.749166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:47:41.862Z,505.2,2025-09-20 14:47:41.862,7.755555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:48:04.862Z,500.4,2025-09-20 14:48:04.862,7.761944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:48:27.862Z,422.2,2025-09-20 14:48:27.862,7.768333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:48:50.862Z,513.2,2025-09-20 14:48:50.862,7.774722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:49:13.862Z,503.5,2025-09-20 14:49:13.862,7.781111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:49:36.862Z,508.1,2025-09-20 14:49:36.862,7.7875
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:49:59.862Z,514.3,2025-09-20 14:49:59.862,7.793888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:50:22.862Z,513.0,2025-09-20 14:50:22.862,7.800277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:50:45.862Z,503.9,2025-09-20 14:50:45.862,7.806666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:51:08.862Z,499.3,2025-09-20 14:51:08.862,7.813055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:51:31.862Z,501.6,2025-09-20 14:51:31.862,7.819444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:51:54.862Z,491.2,2025-09-20 14:51:54.862,7.825833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:52:17.862Z,496.8,2025-09-20 14:52:17.862,7.832222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:52:40.862Z,520.7,2025-09-20 14:52:40.862,7.838611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:53:03.862Z,504.9,2025-09-20 14:53:03.862,7.845
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:53:26.862Z,495.1,2025-09-20 14:53:26.862,7.851388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:53:49.862Z,513.2,2025-09-20 14:53:49.862,7.857777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:54:12.862Z,507.6,2025-09-20 14:54:12.862,7.864166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:54:35.862Z,492.0,2025-09-20 14:54:35.862,7.870555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:54:58.862Z,502.1,2025-09-20 14:54:58.862,7.876944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:55:21.862Z,498.5,2025-09-20 14:55:21.862,7.883333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:55:44.862Z,504.7,2025-09-20 14:55:44.862,7.889722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:56:07.862Z,503.4,2025-09-20 14:56:07.862,7.896111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:56:30.862Z,504.3,2025-09-20 14:56:30.862,7.9025
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:56:53.862Z,511.9,2025-09-20 14:56:53.862,7.908888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:57:16.862Z,499.5,2025-09-20 14:57:16.862,7.915277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:57:39.862Z,487.4,2025-09-20 14:57:39.862,7.921666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:58:02.862Z,468.2,2025-09-20 14:58:02.862,7.928055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:58:25.862Z,508.6,2025-09-20 14:58:25.862,7.934444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:58:48.862Z,507.8,2025-09-20 14:58:48.862,7.940833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:59:11.862Z,516.4,2025-09-20 14:59:11.862,7.947222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:59:34.862Z,504.1,2025-09-20 14:59:34.862,7.953611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:59:57.862Z,498.9,2025-09-20 14:59:57.862,7.96
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:00:20.862Z,500.8,2025-09-20 15:00:20.862,7.966388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:00:43.862Z,486.8,2025-09-20 15:00:43.862,7.972777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:01:06.862Z,501.1,2025-09-20 15:01:06.862,7.979166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:01:29.862Z,498.2,2025-09-20 15:01:29.862,7.985555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:01:52.862Z,462.1,2025-09-20 15:01:52.862,7.991944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:02:15.862Z,509.1,2025-09-20 15:02:15.862,7.998333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:02:38.862Z,516.2,2025-09-20 15:02:38.862,8.004722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:03:01.862Z,507.3,2025-09-20 15:03:01.862,8.011111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:03:24.862Z,506.7,2025-09-20 15:03:24.862,8.0175
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:03:47.862Z,508.6,2025-09-20 15:03:47.862,8.023888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:04:10.862Z,493.9,2025-09-20 15:04:10.862,8.030277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:04:33.862Z,423.3,2025-09-20 15:04:33.862,8.036666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:04:56.862Z,433.4,2025-09-20 15:04:56.862,8.043055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:05:19.862Z,526.4,2025-09-20 15:05:19.862,8.049444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:05:42.862Z,524.5,2025-09-20 15:05:42.862,8.055833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:06:05.862Z,526.9,2025-09-20 15:06:05.862,8.062222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:06:28.862Z,524.4,2025-09-20 15:06:28.862,8.068611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:06:51.862Z,516.6,2025-09-20 15:06:51.862,8.075
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:07:14.862Z,494.3,2025-09-20 15:07:14.862,8.081388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:07:37.862Z,507.1,2025-09-20 15:07:37.862,8.087777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:08:00.862Z,501.8,2025-09-20 15:08:00.862,8.094166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:08:23.862Z,498.7,2025-09-20 15:08:23.862,8.100555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:08:46.862Z,495.2,2025-09-20 15:08:46.862,8.106944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:09:09.862Z,502.6,2025-09-20 15:09:09.862,8.113333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:09:32.862Z,517.0,2025-09-20 15:09:32.862,8.119722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:09:55.862Z,509.0,2025-09-20 15:09:55.862,8.126111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:10:18.862Z,506.4,2025-09-20 15:10:18.862,8.1325
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:10:41.862Z,500.5,2025-09-20 15:10:41.862,8.138888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:11:04.862Z,499.4,2025-09-20 15:11:04.862,8.145277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:11:27.862Z,500.5,2025-09-20 15:11:27.862,8.151666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:11:50.862Z,498.0,2025-09-20 15:11:50.862,8.158055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:12:13.862Z,503.1,2025-09-20 15:12:13.862,8.164444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:12:36.862Z,512.1,2025-09-20 15:12:36.862,8.170833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:12:59.862Z,502.3,2025-09-20 15:12:59.862,8.177222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:13:22.862Z,508.5,2025-09-20 15:13:22.862,8.183611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:13:45.862Z,502.9,2025-09-20 15:13:45.862,8.19
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:14:08.862Z,505.7,2025-09-20 15:14:08.862,8.196388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:14:31.862Z,501.6,2025-09-20 15:14:31.862,8.202777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:14:54.862Z,490.0,2025-09-20 15:14:54.862,8.209166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:15:17.862Z,493.5,2025-09-20 15:15:17.862,8.215555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:15:40.862Z,487.6,2025-09-20 15:15:40.862,8.221944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:16:03.862Z,506.0,2025-09-20 15:16:03.862,8.228333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:16:26.862Z,507.1,2025-09-20 15:16:26.862,8.234722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:16:49.862Z,500.3,2025-09-20 15:16:49.862,8.241111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:17:12.862Z,496.9,2025-09-20 15:17:12.862,8.2475
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:17:35.862Z,499.4,2025-09-20 15:17:35.862,8.253888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:17:58.862Z,490.6,2025-09-20 15:17:58.862,8.260277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:18:21.862Z,497.7,2025-09-20 15:18:21.862,8.266666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:18:44.862Z,496.2,2025-09-20 15:18:44.862,8.273055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:19:07.862Z,514.3,2025-09-20 15:19:07.862,8.279444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:19:30.862Z,500.0,2025-09-20 15:19:30.862,8.285833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:19:53.862Z,492.1,2025-09-20 15:19:53.862,8.292222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:20:16.862Z,501.9,2025-09-20 15:20:16.862,8.298611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:20:39.862Z,495.9,2025-09-20 15:20:39.862,8.305
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:21:02.862Z,491.3,2025-09-20 15:21:02.862,8.311388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:21:25.862Z,501.8,2025-09-20 15:21:25.862,8.317777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:21:48.862Z,470.9,2025-09-20 15:21:48.862,8.324166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:22:11.862Z,419.9,2025-09-20 15:22:11.862,8.330555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:22:34.862Z,526.8,2025-09-20 15:22:34.862,8.336944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:22:57.862Z,514.1,2025-09-20 15:22:57.862,8.343333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:23:20.862Z,510.0,2025-09-20 15:23:20.862,8.349722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:23:43.862Z,524.0,2025-09-20 15:23:43.862,8.356111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:24:06.862Z,514.0,2025-09-20 15:24:06.862,8.3625
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:24:29.862Z,491.9,2025-09-20 15:24:29.862,8.368888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:24:52.862Z,502.2,2025-09-20 15:24:52.862,8.375277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:25:15.862Z,496.2,2025-09-20 15:25:15.862,8.381666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:25:38.862Z,506.1,2025-09-20 15:25:38.862,8.388055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:26:01.862Z,502.9,2025-09-20 15:26:01.862,8.394444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:26:24.862Z,520.0,2025-09-20 15:26:24.862,8.400833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:26:47.862Z,494.1,2025-09-20 15:26:47.862,8.407222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:27:10.862Z,510.0,2025-09-20 15:27:10.862,8.413611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:27:33.862Z,509.2,2025-09-20 15:27:33.862,8.42
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:27:56.862Z,493.1,2025-09-20 15:27:56.862,8.426388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:28:19.862Z,489.3,2025-09-20 15:28:19.862,8.432777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:28:42.862Z,499.6,2025-09-20 15:28:42.862,8.439166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:29:05.862Z,506.1,2025-09-20 15:29:05.862,8.445555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:29:28.862Z,507.8,2025-09-20 15:29:28.862,8.451944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:29:51.862Z,500.2,2025-09-20 15:29:51.862,8.458333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:30:14.862Z,498.8,2025-09-20 15:30:14.862,8.464722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:30:37.862Z,491.2,2025-09-20 15:30:37.862,8.471111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:31:00.862Z,499.8,2025-09-20 15:31:00.862,8.4775
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:31:23.862Z,506.8,2025-09-20 15:31:23.862,8.483888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:31:46.862Z,500.5,2025-09-20 15:31:46.862,8.490277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:32:09.862Z,499.3,2025-09-20 15:32:09.862,8.496666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:32:32.862Z,501.7,2025-09-20 15:32:32.862,8.503055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:32:55.862Z,501.5,2025-09-20 15:32:55.862,8.509444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:33:18.862Z,501.6,2025-09-20 15:33:18.862,8.515833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:33:41.862Z,503.0,2025-09-20 15:33:41.862,8.522222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:34:04.862Z,494.5,2025-09-20 15:34:04.862,8.528611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:34:27.862Z,509.7,2025-09-20 15:34:27.862,8.535
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:34:50.862Z,462.1,2025-09-20 15:34:50.862,8.541388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:35:13.862Z,485.7,2025-09-20 15:35:13.862,8.547777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:35:36.862Z,498.9,2025-09-20 15:35:36.862,8.554166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:35:59.862Z,509.4,2025-09-20 15:35:59.862,8.560555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:36:22.862Z,512.5,2025-09-20 15:36:22.862,8.566944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:36:45.862Z,509.9,2025-09-20 15:36:45.862,8.573333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:37:08.862Z,499.3,2025-09-20 15:37:08.862,8.579722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:37:31.862Z,505.1,2025-09-20 15:37:31.862,8.586111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:37:54.862Z,491.0,2025-09-20 15:37:54.862,8.5925
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:38:17.862Z,432.9,2025-09-20 15:38:17.862,8.598888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:38:40.862Z,424.5,2025-09-20 15:38:40.862,8.605277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:39:03.862Z,527.9,2025-09-20 15:39:03.862,8.611666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:39:26.862Z,526.3,2025-09-20 15:39:26.862,8.618055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:39:49.862Z,514.3,2025-09-20 15:39:49.862,8.624444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:40:12.862Z,529.5,2025-09-20 15:40:12.862,8.630833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:40:35.862Z,519.8,2025-09-20 15:40:35.862,8.637222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:40:58.862Z,482.9,2025-09-20 15:40:58.862,8.643611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:41:21.862Z,503.9,2025-09-20 15:41:21.862,8.65
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:41:44.862Z,502.9,2025-09-20 15:41:44.862,8.656388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:42:07.862Z,517.3,2025-09-20 15:42:07.862,8.662777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:42:30.862Z,500.8,2025-09-20 15:42:30.862,8.669166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:42:53.862Z,503.8,2025-09-20 15:42:53.862,8.675555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:43:16.862Z,497.9,2025-09-20 15:43:16.862,8.681944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:43:39.862Z,504.1,2025-09-20 15:43:39.862,8.688333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:44:02.862Z,512.9,2025-09-20 15:44:02.862,8.694722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:44:25.862Z,494.6,2025-09-20 15:44:25.862,8.701111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:44:48.862Z,498.7,2025-09-20 15:44:48.862,8.7075
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:45:11.862Z,511.9,2025-09-20 15:45:11.862,8.713888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:45:34.862Z,506.1,2025-09-20 15:45:34.862,8.720277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:45:57.862Z,510.6,2025-09-20 15:45:57.862,8.726666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:46:20.862Z,498.5,2025-09-20 15:46:20.862,8.733055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:46:43.862Z,489.6,2025-09-20 15:46:43.862,8.739444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:47:06.862Z,496.2,2025-09-20 15:47:06.862,8.745833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:47:29.862Z,508.1,2025-09-20 15:47:29.862,8.752222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:47:52.862Z,426.4,2025-09-20 15:47:52.862,8.758611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:48:15.862Z,435.1,2025-09-20 15:48:15.862,8.765
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:48:38.862Z,522.1,2025-09-20 15:48:38.862,8.771388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:49:01.862Z,525.3,2025-09-20 15:49:01.862,8.777777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:49:24.862Z,527.1,2025-09-20 15:49:24.862,8.784166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:49:47.862Z,515.0,2025-09-20 15:49:47.862,8.790555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:50:10.862Z,512.7,2025-09-20 15:50:10.862,8.796944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:50:33.862Z,509.3,2025-09-20 15:50:33.862,8.803333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:50:56.862Z,497.6,2025-09-20 15:50:56.862,8.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:51:19.862Z,499.1,2025-09-20 15:51:19.862,8.816111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:51:42.862Z,501.5,2025-09-20 15:51:42.862,8.8225
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:52:05.862Z,490.8,2025-09-20 15:52:05.862,8.828888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:52:28.862Z,513.6,2025-09-20 15:52:28.862,8.835277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:52:51.862Z,503.7,2025-09-20 15:52:51.862,8.841666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:53:14.862Z,519.4,2025-09-20 15:53:14.862,8.848055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:53:37.862Z,511.8,2025-09-20 15:53:37.862,8.854444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:54:00.862Z,491.2,2025-09-20 15:54:00.862,8.860833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:54:23.862Z,423.8,2025-09-20 15:54:23.862,8.867222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:54:46.862Z,436.0,2025-09-20 15:54:46.862,8.873611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:55:09.862Z,527.0,2025-09-20 15:55:09.862,8.88
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:55:32.862Z,515.5,2025-09-20 15:55:32.862,8.886388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:55:55.862Z,523.7,2025-09-20 15:55:55.862,8.892777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:56:18.862Z,519.7,2025-09-20 15:56:18.862,8.899166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:56:41.862Z,499.8,2025-09-20 15:56:41.862,8.905555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:57:04.862Z,515.9,2025-09-20 15:57:04.862,8.911944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:57:27.862Z,515.5,2025-09-20 15:57:27.862,8.918333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:57:50.862Z,502.7,2025-09-20 15:57:50.862,8.924722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:58:13.862Z,499.5,2025-09-20 15:58:13.862,8.931111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:58:36.862Z,503.8,2025-09-20 15:58:36.862,8.9375
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:58:59.862Z,505.3,2025-09-20 15:58:59.862,8.943888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:59:22.862Z,491.3,2025-09-20 15:59:22.862,8.950277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:59:45.862Z,506.3,2025-09-20 15:59:45.862,8.956666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:00:08.862Z,494.7,2025-09-20 16:00:08.862,8.963055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:00:31.862Z,518.9,2025-09-20 16:00:31.862,8.969444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:00:54.862Z,501.7,2025-09-20 16:00:54.862,8.975833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:01:17.862Z,496.3,2025-09-20 16:01:17.862,8.982222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:01:40.862Z,501.9,2025-09-20 16:01:40.862,8.988611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:02:03.862Z,499.0,2025-09-20 16:02:03.862,8.995
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:02:26.862Z,507.0,2025-09-20 16:02:26.862,9.001388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:02:49.862Z,506.6,2025-09-20 16:02:49.862,9.007777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:03:12.862Z,500.7,2025-09-20 16:03:12.862,9.014166666667
