experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T14:49:53.407Z,"features={'previous_heater_dc': 48.66, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.9375, 44.53125, 42.770833333333336, 41.291666666666664, 40.020833333333336, 38.885416666666664, 37.895833333333336, 37.010416666666664, 36.25, 35.5, 34.875, 34.302083333333336, 33.78125, 33.302083333333336, 32.833333333333336, 32.4375, 32.0625, 31.708333333333332, 31.395833333333332, 31.104166666666668, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 16:49:53.407,15.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T14:49:53.415Z,PID output = 0.3160000000000096,app,DEBUG,temperature_automation,2025-09-19 16:49:53.415,15.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T14:53:13.407Z,"features={'previous_heater_dc': 48.98, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.010416666666664, 44.604166666666664, 42.822916666666664, 41.333333333333336, 40.041666666666664, 38.916666666666664, 37.916666666666664, 37.03125, 36.239583333333336, 35.552083333333336, 34.895833333333336, 34.3125, 33.802083333333336, 33.3125, 32.875, 32.447916666666664, 32.0625, 31.739583333333332, 31.416666666666668, 31.125, 30.84375]}",app,DEBUG,temperature_automation,2025-09-19 16:53:13.407,15.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T14:53:13.415Z,PID output = -0.12400000000001014,app,DEBUG,temperature_automation,2025-09-19 16:53:13.415,15.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T14:56:33.407Z,"features={'previous_heater_dc': 48.86, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.0, 44.5625, 42.791666666666664, 41.3125, 40.020833333333336, 38.895833333333336, 37.90625, 37.0, 36.229166666666664, 35.53125, 34.875, 34.302083333333336, 33.78125, 33.302083333333336, 32.864583333333336, 32.4375, 32.0625, 31.729166666666668, 31.385416666666668, 31.125, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 16:56:33.407,15.6225
Long Yeast Grow,pioreactor02,2025-09-19T14:56:33.416Z,PID output = -1.0139999999999958,app,DEBUG,temperature_automation,2025-09-19 16:56:33.416,15.6225
Long Yeast Grow,pioreactor02,2025-09-19T14:59:53.408Z,"features={'previous_heater_dc': 47.85, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.59375, 44.21875, 42.479166666666664, 41.020833333333336, 39.78125, 38.666666666666664, 37.697916666666664, 36.822916666666664, 36.0625, 35.375, 34.729166666666664, 34.15625, 33.635416666666664, 33.177083333333336, 32.75, 32.333333333333336, 31.947916666666668, 31.625, 31.3125, 31.0, 30.75]}",app,DEBUG,temperature_automation,2025-09-19 16:59:53.408,15.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T14:59:53.416Z,PID output = 0.23199999999999857,app,DEBUG,temperature_automation,2025-09-19 16:59:53.416,15.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T15:03:13.407Z,"features={'previous_heater_dc': 48.08, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.625, 44.25, 42.5, 41.0625, 39.78125, 38.677083333333336, 37.6875, 36.833333333333336, 36.0625, 35.354166666666664, 34.71875, 34.145833333333336, 33.625, 33.135416666666664, 32.71875, 32.3125, 31.9375, 31.625, 31.3125, 31.0, 30.75]}",app,DEBUG,temperature_automation,2025-09-19 17:03:13.407,15.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T15:03:13.416Z,PID output = 2.122000000000001,app,DEBUG,temperature_automation,2025-09-19 17:03:13.416,15.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T15:06:33.405Z,"features={'previous_heater_dc': 50.2, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.4375, 44.979166666666664, 43.15625, 41.645833333333336, 40.302083333333336, 39.166666666666664, 38.145833333333336, 37.239583333333336, 36.4375, 35.6875, 35.0625, 34.4375, 33.885416666666664, 33.416666666666664, 32.947916666666664, 32.5625, 32.15625, 31.8125, 31.5, 31.1875, 30.885416666666668]}",app,DEBUG,temperature_automation,2025-09-19 17:06:33.405,15.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T15:06:33.413Z,PID output = 0.0020000000000010565,app,DEBUG,temperature_automation,2025-09-19 17:06:33.413,15.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T15:09:53.407Z,"features={'previous_heater_dc': 50.2, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.5, 45.03125, 43.21875, 41.697916666666664, 40.375, 39.229166666666664, 38.1875, 37.302083333333336, 36.489583333333336, 35.75, 35.104166666666664, 34.5, 33.9375, 33.447916666666664, 33.0, 32.583333333333336, 32.1875, 31.864583333333332, 31.510416666666668, 31.239583333333332, 30.9375]}",app,DEBUG,temperature_automation,2025-09-19 17:09:53.407,15.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T15:09:53.416Z,PID output = 0.5599999999999973,app,DEBUG,temperature_automation,2025-09-19 17:09:53.416,15.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T15:13:13.408Z,"features={'previous_heater_dc': 50.76, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.75, 45.239583333333336, 43.416666666666664, 41.864583333333336, 40.541666666666664, 39.375, 38.354166666666664, 37.427083333333336, 36.604166666666664, 35.864583333333336, 35.1875, 34.59375, 34.052083333333336, 33.5625, 33.083333333333336, 32.6875, 32.28125, 31.9375, 31.59375, 31.260416666666668, 31.0]}",app,DEBUG,temperature_automation,2025-09-19 17:13:13.408,15.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T15:13:13.418Z,PID output = -1.1159999999999926,app,DEBUG,temperature_automation,2025-09-19 17:13:13.418,15.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T15:16:33.408Z,"features={'previous_heater_dc': 49.64, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.375, 44.916666666666664, 43.104166666666664, 41.604166666666664, 40.28125, 39.145833333333336, 38.135416666666664, 37.25, 36.4375, 35.71875, 35.0625, 34.46875, 33.927083333333336, 33.4375, 33.0, 32.5625, 32.1875, 31.833333333333332, 31.5, 31.208333333333332, 30.9375]}",app,DEBUG,temperature_automation,2025-09-19 17:16:33.408,15.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T15:16:33.417Z,PID output = -0.7519999999999967,app,DEBUG,temperature_automation,2025-09-19 17:16:33.417,15.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T15:19:53.407Z,"features={'previous_heater_dc': 48.89, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.0625, 44.625, 42.854166666666664, 41.385416666666664, 40.072916666666664, 38.96875, 37.958333333333336, 37.0625, 36.28125, 35.5625, 34.916666666666664, 34.34375, 33.8125, 33.322916666666664, 32.875, 32.479166666666664, 32.083333333333336, 31.75, 31.427083333333332, 31.125, 30.854166666666668]}",app,DEBUG,temperature_automation,2025-09-19 17:19:53.407,16.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T15:19:53.417Z,PID output = 0.7419999999999923,app,DEBUG,temperature_automation,2025-09-19 17:19:53.417,16.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T15:23:13.406Z,"features={'previous_heater_dc': 49.63, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.291666666666664, 44.84375, 43.041666666666664, 41.53125, 40.229166666666664, 39.104166666666664, 38.083333333333336, 37.177083333333336, 36.375, 35.645833333333336, 35.010416666666664, 34.4375, 33.875, 33.375, 32.9375, 32.510416666666664, 32.125, 31.8125, 31.46875, 31.177083333333332, 30.885416666666668]}",app,DEBUG,temperature_automation,2025-09-19 17:23:13.406,16.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T15:23:13.416Z,PID output = 0.6999999999999978,app,DEBUG,temperature_automation,2025-09-19 17:23:13.416,16.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T15:26:33.406Z,"features={'previous_heater_dc': 50.33, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.5625, 45.0625, 43.25, 41.71875, 40.40625, 39.260416666666664, 38.208333333333336, 37.3125, 36.5, 35.75, 35.114583333333336, 34.5, 33.947916666666664, 33.447916666666664, 33.0, 32.59375, 32.1875, 31.875, 31.510416666666668, 31.229166666666668, 30.9375]}",app,DEBUG,temperature_automation,2025-09-19 17:26:33.406,16.1225
Long Yeast Grow,pioreactor02,2025-09-19T15:26:33.415Z,PID output = 0.6460000000000037,app,DEBUG,temperature_automation,2025-09-19 17:26:33.415,16.1225
Long Yeast Grow,pioreactor02,2025-09-19T15:29:53.408Z,"features={'previous_heater_dc': 50.98, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.875, 45.333333333333336, 43.479166666666664, 41.927083333333336, 40.604166666666664, 39.4375, 38.40625, 37.479166666666664, 36.635416666666664, 35.895833333333336, 35.229166666666664, 34.625, 34.0625, 33.5625, 33.125, 32.6875, 32.3125, 31.9375, 31.59375, 31.291666666666668, 31.0]}",app,DEBUG,temperature_automation,2025-09-19 17:29:53.408,16.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T15:29:53.417Z,PID output = -1.5279999999999965,app,DEBUG,temperature_automation,2025-09-19 17:29:53.417,16.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T15:33:13.407Z,"features={'previous_heater_dc': 49.45, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.270833333333336, 44.822916666666664, 43.03125, 41.53125, 40.239583333333336, 39.104166666666664, 38.09375, 37.197916666666664, 36.375, 35.6875, 35.010416666666664, 34.4375, 33.895833333333336, 33.375, 32.947916666666664, 32.552083333333336, 32.177083333333336, 31.8125, 31.5, 31.1875, 30.895833333333332]}",app,DEBUG,temperature_automation,2025-09-19 17:33:13.407,16.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T15:33:13.417Z,PID output = 0.9379999999999882,app,DEBUG,temperature_automation,2025-09-19 17:33:13.417,16.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T15:36:33.406Z,"features={'previous_heater_dc': 50.39, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.625, 45.125, 43.302083333333336, 41.760416666666664, 40.458333333333336, 39.302083333333336, 38.270833333333336, 37.354166666666664, 36.552083333333336, 35.791666666666664, 35.145833333333336, 34.5625, 34.010416666666664, 33.5, 33.052083333333336, 32.625, 32.25, 31.885416666666668, 31.5625, 31.25, 30.9375]}",app,DEBUG,temperature_automation,2025-09-19 17:36:33.406,16.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T15:36:33.415Z,PID output = -1.2119999999999869,app,DEBUG,temperature_automation,2025-09-19 17:36:33.415,16.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T15:39:53.406Z,"features={'previous_heater_dc': 49.18, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.166666666666664, 44.739583333333336, 42.9375, 41.46875, 40.15625, 39.041666666666664, 38.03125, 37.135416666666664, 36.333333333333336, 35.625, 34.96875, 34.385416666666664, 33.875, 33.375, 32.9375, 32.5, 32.125, 31.78125, 31.4375, 31.15625, 30.875]}",app,DEBUG,temperature_automation,2025-09-19 17:39:53.406,16.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T15:39:53.416Z,PID output = -0.05000000000000357,app,DEBUG,temperature_automation,2025-09-19 17:39:53.416,16.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T15:43:13.408Z,"features={'previous_heater_dc': 49.13, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.125, 44.6875, 42.916666666666664, 41.427083333333336, 40.145833333333336, 39.0, 38.010416666666664, 37.09375, 36.3125, 35.59375, 34.9375, 34.375, 33.822916666666664, 33.375, 32.895833333333336, 32.5, 32.125, 31.75, 31.4375, 31.125, 30.864583333333332]}",app,DEBUG,temperature_automation,2025-09-19 17:43:13.408,16.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T15:43:13.417Z,PID output = 0.34199999999998804,app,DEBUG,temperature_automation,2025-09-19 17:43:13.417,16.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T15:46:33.406Z,"features={'previous_heater_dc': 49.47, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.25, 44.78125, 42.989583333333336, 41.5, 40.197916666666664, 39.052083333333336, 38.052083333333336, 37.135416666666664, 36.34375, 35.625, 35.0, 34.385416666666664, 33.864583333333336, 33.375, 32.9375, 32.5, 32.125, 31.75, 31.4375, 31.145833333333332, 30.875]}",app,DEBUG,temperature_automation,2025-09-19 17:46:33.406,16.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T15:46:33.416Z,PID output = -0.6019999999999918,app,DEBUG,temperature_automation,2025-09-19 17:46:33.416,16.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T15:49:53.408Z,"features={'previous_heater_dc': 48.87, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.010416666666664, 44.583333333333336, 42.8125, 41.333333333333336, 40.052083333333336, 38.916666666666664, 37.927083333333336, 37.041666666666664, 36.25, 35.541666666666664, 34.875, 34.3125, 33.760416666666664, 33.291666666666664, 32.84375, 32.4375, 32.0625, 31.6875, 31.375, 31.09375, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 17:49:53.408,16.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T15:49:53.417Z,PID output = 0.6300000000000074,app,DEBUG,temperature_automation,2025-09-19 17:49:53.417,16.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T15:53:13.405Z,"features={'previous_heater_dc': 49.5, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.208333333333336, 44.78125, 42.989583333333336, 41.489583333333336, 40.197916666666664, 39.0625, 38.0625, 37.15625, 36.34375, 35.635416666666664, 34.989583333333336, 34.385416666666664, 33.875, 33.375, 32.9375, 32.5, 32.125, 31.78125, 31.458333333333332, 31.15625, 30.875]}",app,DEBUG,temperature_automation,2025-09-19 17:53:13.405,16.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T15:53:13.414Z,PID output = 0.5099999999999937,app,DEBUG,temperature_automation,2025-09-19 17:53:13.414,16.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T15:56:33.407Z,"features={'previous_heater_dc': 50.01, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.4375, 44.96875, 43.15625, 41.666666666666664, 40.333333333333336, 39.1875, 38.166666666666664, 37.260416666666664, 36.458333333333336, 35.739583333333336, 35.083333333333336, 34.5, 33.9375, 33.4375, 33.0, 32.5625, 32.1875, 31.864583333333332, 31.510416666666668, 31.21875, 30.9375]}",app,DEBUG,temperature_automation,2025-09-19 17:56:33.407,16.6225
Long Yeast Grow,pioreactor02,2025-09-19T15:56:33.417Z,PID output = 0.16199999999998838,app,DEBUG,temperature_automation,2025-09-19 17:56:33.417,16.6225
Long Yeast Grow,pioreactor02,2025-09-19T15:59:53.406Z,"features={'previous_heater_dc': 50.17, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.5625, 45.052083333333336, 43.239583333333336, 41.71875, 40.40625, 39.270833333333336, 38.239583333333336, 37.3125, 36.520833333333336, 35.770833333333336, 35.125, 34.53125, 33.979166666666664, 33.5, 33.052083333333336, 32.625, 32.25, 31.875, 31.5625, 31.25, 30.947916666666668]}",app,DEBUG,temperature_automation,2025-09-19 17:59:53.406,16.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T15:59:53.415Z,PID output = -1.447999999999982,app,DEBUG,temperature_automation,2025-09-19 17:59:53.415,16.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T16:03:13.407Z,"features={'previous_heater_dc': 48.72, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.0, 44.59375, 42.822916666666664, 41.34375, 40.0625, 38.9375, 37.9375, 37.041666666666664, 36.260416666666664, 35.5625, 34.916666666666664, 34.333333333333336, 33.802083333333336, 33.3125, 32.875, 32.479166666666664, 32.072916666666664, 31.75, 31.4375, 31.125, 30.833333333333332]}",app,DEBUG,temperature_automation,2025-09-19 18:03:13.407,16.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T16:03:13.417Z,PID output = 0.5459999999999965,app,DEBUG,temperature_automation,2025-09-19 18:03:13.417,16.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T16:06:33.408Z,"features={'previous_heater_dc': 49.27, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.125, 44.71875, 42.927083333333336, 41.427083333333336, 40.125, 38.989583333333336, 38.0, 37.09375, 36.3125, 35.572916666666664, 34.9375, 34.364583333333336, 33.8125, 33.333333333333336, 32.885416666666664, 32.489583333333336, 32.09375, 31.75, 31.4375, 31.125, 30.833333333333332]}",app,DEBUG,temperature_automation,2025-09-19 18:06:33.408,16.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T16:06:33.417Z,PID output = 0.5960000000000001,app,DEBUG,temperature_automation,2025-09-19 18:06:33.417,16.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T16:09:53.407Z,"features={'previous_heater_dc': 49.87, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.375, 44.90625, 43.09375, 41.583333333333336, 40.270833333333336, 39.125, 38.125, 37.208333333333336, 36.40625, 35.6875, 35.03125, 34.4375, 33.885416666666664, 33.416666666666664, 32.96875, 32.5625, 32.166666666666664, 31.8125, 31.489583333333332, 31.1875, 30.885416666666668]}",app,DEBUG,temperature_automation,2025-09-19 18:09:53.407,16.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T16:09:53.416Z,PID output = -1.0420000000000116,app,DEBUG,temperature_automation,2025-09-19 18:09:53.416,16.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T16:13:13.408Z,"features={'previous_heater_dc': 48.83, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.979166666666664, 44.53125, 42.78125, 41.28125, 40.010416666666664, 38.875, 37.875, 37.0, 36.197916666666664, 35.5, 34.84375, 34.260416666666664, 33.75, 33.260416666666664, 32.8125, 32.395833333333336, 32.0, 31.677083333333332, 31.375, 31.0625, 30.802083333333332]}",app,DEBUG,temperature_automation,2025-09-19 18:13:13.408,16.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T16:13:13.418Z,PID output = 0.9640000000000085,app,DEBUG,temperature_automation,2025-09-19 18:13:13.418,16.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T16:16:33.407Z,"features={'previous_heater_dc': 49.79, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.302083333333336, 44.84375, 43.020833333333336, 41.520833333333336, 40.208333333333336, 39.072916666666664, 38.052083333333336, 37.145833333333336, 36.34375, 35.625, 34.958333333333336, 34.375, 33.854166666666664, 33.375, 32.895833333333336, 32.5, 32.09375, 31.75, 31.4375, 31.125, 30.833333333333332]}",app,DEBUG,temperature_automation,2025-09-19 18:16:33.407,16.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T16:16:33.416Z,PID output = -0.6820000000000064,app,DEBUG,temperature_automation,2025-09-19 18:16:33.416,16.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T16:19:53.407Z,"features={'previous_heater_dc': 49.11, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.0625, 44.604166666666664, 42.833333333333336, 41.34375, 40.052083333333336, 38.90625, 37.916666666666664, 37.041666666666664, 36.229166666666664, 35.5, 34.875, 34.270833333333336, 33.75, 33.270833333333336, 32.8125, 32.416666666666664, 32.020833333333336, 31.6875, 31.375, 31.0625, 30.78125]}",app,DEBUG,temperature_automation,2025-09-19 18:19:53.407,17.011388888889
