experiment,pioreactor_unit,timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T02:19:21.915Z,21.51714,0.0,0.0,0.0,0.0,2025-09-19 04:19:21.915,3.0025
Long Yeast Grow,pioreactor02,2025-09-19T02:19:44.915Z,21.36014,0.0,0.0,0.0,0.0,2025-09-19 04:19:44.915,3.008888888889
Long Yeast Grow,pioreactor02,2025-09-19T02:19:53.403Z,21.36014,0.0,0.0,0.0,59.69,2025-09-19 04:19:53.403,3.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:19:53.447Z,21.36014,0.0,0.0,0.0,54.53,2025-09-19 04:19:53.447,3.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:20:07.915Z,21.26914,0.0,0.0,0.0,54.53,2025-09-19 04:20:07.915,3.015277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:20:30.915Z,21.23814,0.0,0.0,0.0,54.53,2025-09-19 04:20:30.915,3.021666666667
Long Yeast Grow,pioreactor02,2025-09-19T02:20:53.919Z,21.18064,0.0,0.0,0.0,54.53,2025-09-19 04:20:53.919,3.028055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:21:16.915Z,21.18464,0.0,0.0,0.0,54.53,2025-09-19 04:21:16.915,3.034444444444
Long Yeast Grow,pioreactor02,2025-09-19T02:21:21.973Z,21.18464,0.0,0.0,0.0,0.0,2025-09-19 04:21:21.973,3.035833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:21:39.915Z,21.14564,0.0,0.0,0.0,0.0,2025-09-19 04:21:39.915,3.040833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:22:02.915Z,21.14914,0.0,0.0,0.0,0.0,2025-09-19 04:22:02.915,3.047222222222
Long Yeast Grow,pioreactor02,2025-09-19T02:22:25.915Z,21.15164,0.0,0.0,0.0,0.0,2025-09-19 04:22:25.915,3.053611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:22:48.879Z,21.13464,0.0,0.0,0.0,0.0,2025-09-19 04:22:48.879,3.06
Long Yeast Grow,pioreactor02,2025-09-19T02:23:11.915Z,21.18214,0.0,0.0,0.0,0.0,2025-09-19 04:23:11.915,3.066388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:23:13.404Z,21.18214,0.0,0.0,0.0,54.53,2025-09-19 04:23:13.404,3.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:23:13.447Z,21.18214,0.0,0.0,0.0,49.97,2025-09-19 04:23:13.447,3.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:23:34.919Z,21.17764,0.0,0.0,0.0,49.97,2025-09-19 04:23:34.919,3.072777777778
Long Yeast Grow,pioreactor02,2025-09-19T02:23:57.915Z,21.14914,0.0,0.0,0.0,49.97,2025-09-19 04:23:57.915,3.079166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:24:20.915Z,21.14714,0.0,0.0,0.0,49.97,2025-09-19 04:24:20.915,3.085555555556
Long Yeast Grow,pioreactor02,2025-09-19T02:24:41.972Z,21.14714,0.0,0.0,0.0,0.0,2025-09-19 04:24:41.972,3.091388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:24:43.915Z,21.15414,0.0,0.0,0.0,0.0,2025-09-19 04:24:43.915,3.091944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:25:06.915Z,21.13214,0.0,0.0,0.0,0.0,2025-09-19 04:25:06.915,3.098333333333
Long Yeast Grow,pioreactor02,2025-09-19T02:25:29.915Z,21.09564,0.0,0.0,0.0,0.0,2025-09-19 04:25:29.915,3.104722222222
Long Yeast Grow,pioreactor02,2025-09-19T02:25:52.915Z,21.09514,0.0,0.0,0.0,0.0,2025-09-19 04:25:52.915,3.111111111111
Long Yeast Grow,pioreactor02,2025-09-19T02:26:15.915Z,21.06464,0.0,0.0,0.0,0.0,2025-09-19 04:26:15.915,3.1175
Long Yeast Grow,pioreactor02,2025-09-19T02:26:33.404Z,21.06464,0.0,0.0,0.0,49.97,2025-09-19 04:26:33.404,3.1225
Long Yeast Grow,pioreactor02,2025-09-19T02:26:33.448Z,21.06464,0.0,0.0,0.0,47.23,2025-09-19 04:26:33.448,3.1225
Long Yeast Grow,pioreactor02,2025-09-19T02:26:38.915Z,21.06464,0.0,0.0,0.0,47.23,2025-09-19 04:26:38.915,3.123888888889
Long Yeast Grow,pioreactor02,2025-09-19T02:27:01.915Z,21.06714,0.0,0.0,0.0,47.23,2025-09-19 04:27:01.915,3.130277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:27:24.915Z,21.11864,0.0,0.0,0.0,47.23,2025-09-19 04:27:24.915,3.136666666667
Long Yeast Grow,pioreactor02,2025-09-19T02:27:47.915Z,21.12364,0.0,0.0,0.0,47.23,2025-09-19 04:27:47.915,3.143055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:28:01.973Z,21.12364,0.0,0.0,0.0,0.0,2025-09-19 04:28:01.973,3.146944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:28:10.915Z,21.16214,0.0,0.0,0.0,0.0,2025-09-19 04:28:10.915,3.149444444444
Long Yeast Grow,pioreactor02,2025-09-19T02:28:33.915Z,21.20014,0.0,0.0,0.0,0.0,2025-09-19 04:28:33.915,3.155833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:28:56.915Z,21.16614,0.0,0.0,0.0,0.0,2025-09-19 04:28:56.915,3.162222222222
Long Yeast Grow,pioreactor02,2025-09-19T02:29:19.915Z,21.15314,0.0,0.0,0.0,0.0,2025-09-19 04:29:19.915,3.168611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:29:42.915Z,21.15564,0.0,0.0,0.0,0.0,2025-09-19 04:29:42.915,3.175
Long Yeast Grow,pioreactor02,2025-09-19T02:29:53.405Z,21.15564,0.0,0.0,0.0,47.23,2025-09-19 04:29:53.405,3.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:29:53.447Z,21.15564,0.0,0.0,0.0,45.33,2025-09-19 04:29:53.447,3.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:30:05.915Z,21.15314,0.0,0.0,0.0,45.33,2025-09-19 04:30:05.915,3.181388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:30:28.915Z,21.15164,0.0,0.0,0.0,45.33,2025-09-19 04:30:28.915,3.187777777778
Long Yeast Grow,pioreactor02,2025-09-19T02:30:51.915Z,21.14814,0.0,0.0,0.0,45.33,2025-09-19 04:30:51.915,3.194166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:31:14.915Z,21.11464,0.0,0.0,0.0,45.33,2025-09-19 04:31:14.915,3.200555555556
Long Yeast Grow,pioreactor02,2025-09-19T02:31:21.973Z,21.11464,0.0,0.0,0.0,0.0,2025-09-19 04:31:21.973,3.2025
Long Yeast Grow,pioreactor02,2025-09-19T02:31:37.915Z,21.11314,0.0,0.0,0.0,0.0,2025-09-19 04:31:37.915,3.206944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:32:00.915Z,21.08864,0.0,0.0,0.0,0.0,2025-09-19 04:32:00.915,3.213333333333
Long Yeast Grow,pioreactor02,2025-09-19T02:32:23.915Z,21.09064,0.0,0.0,0.0,0.0,2025-09-19 04:32:23.915,3.219722222222
Long Yeast Grow,pioreactor02,2025-09-19T02:32:46.915Z,21.09914,0.0,0.0,0.0,0.0,2025-09-19 04:32:46.915,3.226111111111
Long Yeast Grow,pioreactor02,2025-09-19T02:33:09.915Z,21.10114,0.0,0.0,0.0,0.0,2025-09-19 04:33:09.915,3.2325
Long Yeast Grow,pioreactor02,2025-09-19T02:33:13.406Z,21.10114,0.0,0.0,0.0,45.33,2025-09-19 04:33:13.406,3.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:33:13.449Z,21.10114,0.0,0.0,0.0,43.12,2025-09-19 04:33:13.449,3.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:33:32.915Z,21.09864,0.0,0.0,0.0,43.12,2025-09-19 04:33:32.915,3.238888888889
Long Yeast Grow,pioreactor02,2025-09-19T02:33:55.919Z,21.11664,0.0,0.0,0.0,43.12,2025-09-19 04:33:55.919,3.245277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:34:18.915Z,21.15314,0.0,0.0,0.0,43.12,2025-09-19 04:34:18.915,3.251666666667
Long Yeast Grow,pioreactor02,2025-09-19T02:34:41.919Z,21.15514,0.0,0.0,0.0,43.12,2025-09-19 04:34:41.919,3.258055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:34:41.973Z,21.15514,0.0,0.0,0.0,0.0,2025-09-19 04:34:41.973,3.258055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:35:04.915Z,21.08864,0.0,0.0,0.0,0.0,2025-09-19 04:35:04.915,3.264444444444
Long Yeast Grow,pioreactor02,2025-09-19T02:35:27.915Z,21.11964,0.0,0.0,0.0,0.0,2025-09-19 04:35:27.915,3.270833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:35:50.915Z,21.11714,0.0,0.0,0.0,0.0,2025-09-19 04:35:50.915,3.277222222222
Long Yeast Grow,pioreactor02,2025-09-19T02:36:13.915Z,21.07664,0.0,0.0,0.0,0.0,2025-09-19 04:36:13.915,3.283611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:36:33.404Z,21.07664,0.0,0.0,0.0,43.12,2025-09-19 04:36:33.404,3.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:36:33.447Z,21.07664,0.0,0.0,0.0,43.26,2025-09-19 04:36:33.447,3.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:36:36.915Z,21.07914,0.0,0.0,0.0,43.26,2025-09-19 04:36:36.915,3.29
Long Yeast Grow,pioreactor02,2025-09-19T02:36:59.915Z,21.13614,0.0,0.0,0.0,43.26,2025-09-19 04:36:59.915,3.296388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:37:22.915Z,21.13664,0.0,0.0,0.0,43.26,2025-09-19 04:37:22.915,3.302777777778
Long Yeast Grow,pioreactor02,2025-09-19T02:37:45.915Z,21.15714,0.0,0.0,0.0,43.26,2025-09-19 04:37:45.915,3.309166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:38:01.972Z,21.15714,0.0,0.0,0.0,0.0,2025-09-19 04:38:01.972,3.313611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:38:08.915Z,21.13414,0.0,0.0,0.0,0.0,2025-09-19 04:38:08.915,3.315555555556
Long Yeast Grow,pioreactor02,2025-09-19T02:38:31.915Z,21.13014,0.0,0.0,0.0,0.0,2025-09-19 04:38:31.915,3.321944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:38:54.919Z,21.15864,0.0,0.0,0.0,0.0,2025-09-19 04:38:54.919,3.328333333333
Long Yeast Grow,pioreactor02,2025-09-19T02:39:17.915Z,21.20264,0.0,0.0,0.0,0.0,2025-09-19 04:39:17.915,3.334722222222
Long Yeast Grow,pioreactor02,2025-09-19T02:39:40.915Z,21.18514,0.0,0.0,0.0,0.0,2025-09-19 04:39:40.915,3.341111111111
Long Yeast Grow,pioreactor02,2025-09-19T02:39:53.403Z,21.18514,0.0,0.0,0.0,43.26,2025-09-19 04:39:53.403,3.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T02:39:53.450Z,21.18514,0.0,0.0,0.0,42.96,2025-09-19 04:39:53.450,3.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T02:40:03.915Z,21.18664,0.0,0.0,0.0,42.96,2025-09-19 04:40:03.915,3.3475
Long Yeast Grow,pioreactor02,2025-09-19T02:40:26.915Z,21.18814,0.0,0.0,0.0,42.96,2025-09-19 04:40:26.915,3.353888888889
Long Yeast Grow,pioreactor02,2025-09-19T02:40:49.915Z,21.17114,0.0,0.0,0.0,42.96,2025-09-19 04:40:49.915,3.360277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:41:12.915Z,21.17114,0.0,0.0,0.0,42.96,2025-09-19 04:41:12.915,3.366666666667
Long Yeast Grow,pioreactor02,2025-09-19T02:41:21.973Z,21.17114,0.0,0.0,0.0,0.0,2025-09-19 04:41:21.973,3.369166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:41:35.919Z,21.17164,0.0,0.0,0.0,0.0,2025-09-19 04:41:35.919,3.373055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:41:58.915Z,21.15814,0.0,0.0,0.0,0.0,2025-09-19 04:41:58.915,3.379444444444
Long Yeast Grow,pioreactor02,2025-09-19T02:42:21.915Z,21.13664,0.0,0.0,0.0,0.0,2025-09-19 04:42:21.915,3.385833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:42:44.915Z,21.14014,0.0,0.0,0.0,0.0,2025-09-19 04:42:44.915,3.392222222222
Long Yeast Grow,pioreactor02,2025-09-19T02:43:07.915Z,21.13214,0.0,0.0,0.0,0.0,2025-09-19 04:43:07.915,3.398611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:43:13.404Z,21.13214,0.0,0.0,0.0,42.96,2025-09-19 04:43:13.404,3.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:43:13.448Z,21.13214,0.0,0.0,0.0,40.51,2025-09-19 04:43:13.448,3.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:43:30.915Z,21.15014,0.0,0.0,0.0,40.51,2025-09-19 04:43:30.915,3.405
Long Yeast Grow,pioreactor02,2025-09-19T02:43:53.915Z,21.20264,0.0,0.0,0.0,40.51,2025-09-19 04:43:53.915,3.411388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:44:16.915Z,21.20314,0.0,0.0,0.0,40.51,2025-09-19 04:44:16.915,3.417777777778
Long Yeast Grow,pioreactor02,2025-09-19T02:44:39.915Z,21.23464,0.0,0.0,0.0,40.51,2025-09-19 04:44:39.915,3.424166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:44:41.972Z,21.23464,0.0,0.0,0.0,0.0,2025-09-19 04:44:41.972,3.424722222222
Long Yeast Grow,pioreactor02,2025-09-19T02:45:02.915Z,21.20314,0.0,0.0,0.0,0.0,2025-09-19 04:45:02.915,3.430555555556
Long Yeast Grow,pioreactor02,2025-09-19T02:45:25.915Z,21.17464,0.0,0.0,0.0,0.0,2025-09-19 04:45:25.915,3.436944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:45:48.915Z,21.15664,0.0,0.0,0.0,0.0,2025-09-19 04:45:48.915,3.443333333333
Long Yeast Grow,pioreactor02,2025-09-19T02:46:11.915Z,21.15814,0.0,0.0,0.0,0.0,2025-09-19 04:46:11.915,3.449722222222
Long Yeast Grow,pioreactor02,2025-09-19T02:46:33.406Z,21.15814,0.0,0.0,0.0,40.51,2025-09-19 04:46:33.406,3.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:46:33.450Z,21.15814,0.0,0.0,0.0,39.78,2025-09-19 04:46:33.450,3.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:46:34.915Z,21.15414,0.0,0.0,0.0,39.78,2025-09-19 04:46:34.915,3.456111111111
Long Yeast Grow,pioreactor02,2025-09-19T02:46:57.915Z,21.15864,0.0,0.0,0.0,39.78,2025-09-19 04:46:57.915,3.4625
Long Yeast Grow,pioreactor02,2025-09-19T02:47:20.915Z,21.16014,0.0,0.0,0.0,39.78,2025-09-19 04:47:20.915,3.468888888889
Long Yeast Grow,pioreactor02,2025-09-19T02:47:43.915Z,21.16114,0.0,0.0,0.0,39.78,2025-09-19 04:47:43.915,3.475277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:48:01.972Z,21.16114,0.0,0.0,0.0,0.0,2025-09-19 04:48:01.972,3.480277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:48:06.915Z,21.15864,0.0,0.0,0.0,0.0,2025-09-19 04:48:06.915,3.481666666667
Long Yeast Grow,pioreactor02,2025-09-19T02:48:29.915Z,21.16164,0.0,0.0,0.0,0.0,2025-09-19 04:48:29.915,3.488055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:48:52.915Z,21.16514,0.0,0.0,0.0,0.0,2025-09-19 04:48:52.915,3.494444444444
Long Yeast Grow,pioreactor02,2025-09-19T02:49:15.915Z,21.13564,0.0,0.0,0.0,0.0,2025-09-19 04:49:15.915,3.500833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:49:38.915Z,21.13464,0.0,0.0,0.0,0.0,2025-09-19 04:49:38.915,3.507222222222
Long Yeast Grow,pioreactor02,2025-09-19T02:49:53.405Z,21.13464,0.0,0.0,0.0,39.78,2025-09-19 04:49:53.405,3.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:49:53.447Z,21.13464,0.0,0.0,0.0,39.61,2025-09-19 04:49:53.447,3.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:50:01.915Z,21.17864,0.0,0.0,0.0,39.61,2025-09-19 04:50:01.915,3.513611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:50:24.915Z,21.18014,0.0,0.0,0.0,39.61,2025-09-19 04:50:24.915,3.52
Long Yeast Grow,pioreactor02,2025-09-19T02:50:47.915Z,21.20014,0.0,0.0,0.0,39.61,2025-09-19 04:50:47.915,3.526388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:51:10.915Z,21.19864,0.0,0.0,0.0,39.61,2025-09-19 04:51:10.915,3.532777777778
Long Yeast Grow,pioreactor02,2025-09-19T02:51:21.973Z,21.19864,0.0,0.0,0.0,0.0,2025-09-19 04:51:21.973,3.535833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:51:33.915Z,21.21364,0.0,0.0,0.0,0.0,2025-09-19 04:51:33.915,3.539166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:51:56.915Z,21.18364,0.0,0.0,0.0,0.0,2025-09-19 04:51:56.915,3.545555555556
Long Yeast Grow,pioreactor02,2025-09-19T02:52:19.915Z,21.16364,0.0,0.0,0.0,0.0,2025-09-19 04:52:19.915,3.551944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:52:42.915Z,21.16114,0.0,0.0,0.0,0.0,2025-09-19 04:52:42.915,3.558333333333
Long Yeast Grow,pioreactor02,2025-09-19T02:53:05.915Z,21.15964,0.0,0.0,0.0,0.0,2025-09-19 04:53:05.915,3.564722222222
Long Yeast Grow,pioreactor02,2025-09-19T02:53:13.406Z,21.15964,0.0,0.0,0.0,39.61,2025-09-19 04:53:13.406,3.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:53:13.447Z,21.15964,0.0,0.0,0.0,40.14,2025-09-19 04:53:13.447,3.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:53:28.915Z,21.18914,0.0,0.0,0.0,40.14,2025-09-19 04:53:28.915,3.571111111111
Long Yeast Grow,pioreactor02,2025-09-19T02:53:51.915Z,21.23364,0.0,0.0,0.0,40.14,2025-09-19 04:53:51.915,3.5775
Long Yeast Grow,pioreactor02,2025-09-19T02:54:14.915Z,21.23614,0.0,0.0,0.0,40.14,2025-09-19 04:54:14.915,3.583888888889
Long Yeast Grow,pioreactor02,2025-09-19T02:54:37.915Z,21.20214,0.0,0.0,0.0,40.14,2025-09-19 04:54:37.915,3.590277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:54:41.972Z,21.20214,0.0,0.0,0.0,0.0,2025-09-19 04:54:41.972,3.591388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:55:00.915Z,21.18264,0.0,0.0,0.0,0.0,2025-09-19 04:55:00.915,3.596666666667
Long Yeast Grow,pioreactor02,2025-09-19T02:55:23.915Z,21.17614,0.0,0.0,0.0,0.0,2025-09-19 04:55:23.915,3.603055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:55:46.915Z,21.16064,0.0,0.0,0.0,0.0,2025-09-19 04:55:46.915,3.609444444444
Long Yeast Grow,pioreactor02,2025-09-19T02:56:09.915Z,21.17114,0.0,0.0,0.0,0.0,2025-09-19 04:56:09.915,3.615833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:56:32.919Z,21.14164,0.0,0.0,0.0,0.0,2025-09-19 04:56:32.919,3.622222222222
Long Yeast Grow,pioreactor02,2025-09-19T02:56:33.405Z,21.14164,0.0,0.0,0.0,40.14,2025-09-19 04:56:33.405,3.6225
Long Yeast Grow,pioreactor02,2025-09-19T02:56:33.449Z,21.14164,0.0,0.0,0.0,40.83,2025-09-19 04:56:33.449,3.6225
Long Yeast Grow,pioreactor02,2025-09-19T02:56:55.915Z,21.15764,0.0,0.0,0.0,40.83,2025-09-19 04:56:55.915,3.628611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:57:18.916Z,21.17714,0.0,0.0,0.0,40.83,2025-09-19 04:57:18.916,3.635
Long Yeast Grow,pioreactor02,2025-09-19T02:57:41.915Z,21.15864,0.0,0.0,0.0,40.83,2025-09-19 04:57:41.915,3.641388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:58:01.972Z,21.15864,0.0,0.0,0.0,0.0,2025-09-19 04:58:01.972,3.646944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:58:04.915Z,21.12414,0.0,0.0,0.0,0.0,2025-09-19 04:58:04.915,3.647777777778
Long Yeast Grow,pioreactor02,2025-09-19T02:58:27.915Z,21.12864,0.0,0.0,0.0,0.0,2025-09-19 04:58:27.915,3.654166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:58:50.915Z,21.10614,0.0,0.0,0.0,0.0,2025-09-19 04:58:50.915,3.660555555556
Long Yeast Grow,pioreactor02,2025-09-19T02:59:13.919Z,21.30314,0.0,0.0,0.0,0.0,2025-09-19 04:59:13.919,3.666944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:59:36.919Z,21.79064,0.0,0.0,0.0,0.0,2025-09-19 04:59:36.919,3.673333333333
Long Yeast Grow,pioreactor02,2025-09-19T02:59:53.407Z,21.79064,0.0,0.0,0.0,40.83,2025-09-19 04:59:53.407,3.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:59:53.448Z,21.79064,0.0,0.0,0.0,40.76,2025-09-19 04:59:53.448,3.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:59:59.919Z,22.25714,0.0,0.0,0.0,40.76,2025-09-19 04:59:59.919,3.679722222222
Long Yeast Grow,pioreactor02,2025-09-19T03:00:22.915Z,22.68964,0.0,0.0,0.0,40.76,2025-09-19 05:00:22.915,3.686111111111
Long Yeast Grow,pioreactor02,2025-09-19T03:00:45.915Z,22.37014,0.0,0.0,0.0,40.76,2025-09-19 05:00:45.915,3.6925
Long Yeast Grow,pioreactor02,2025-09-19T03:01:08.915Z,22.13764,0.0,0.0,0.0,40.76,2025-09-19 05:01:08.915,3.698888888889
Long Yeast Grow,pioreactor02,2025-09-19T03:01:21.972Z,22.13764,0.0,0.0,0.0,0.0,2025-09-19 05:01:21.972,3.7025
Long Yeast Grow,pioreactor02,2025-09-19T03:01:31.919Z,21.91114,0.0,0.0,0.0,0.0,2025-09-19 05:01:31.919,3.705277777778
Long Yeast Grow,pioreactor02,2025-09-19T03:01:54.915Z,21.77764,0.0,0.0,0.0,0.0,2025-09-19 05:01:54.915,3.711666666667
Long Yeast Grow,pioreactor02,2025-09-19T03:02:17.915Z,21.67914,0.0,0.0,0.0,0.0,2025-09-19 05:02:17.915,3.718055555556
Long Yeast Grow,pioreactor02,2025-09-19T03:02:40.915Z,21.57164,0.0,0.0,0.0,0.0,2025-09-19 05:02:40.915,3.724444444444
Long Yeast Grow,pioreactor02,2025-09-19T03:03:03.915Z,21.48964,0.0,0.0,0.0,0.0,2025-09-19 05:03:03.915,3.730833333333
Long Yeast Grow,pioreactor02,2025-09-19T03:03:13.406Z,21.48964,0.0,0.0,0.0,40.76,2025-09-19 05:03:13.406,3.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T03:03:13.448Z,21.48964,0.0,0.0,0.0,41.6,2025-09-19 05:03:13.448,3.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T03:03:26.915Z,21.39814,0.0,0.0,0.0,41.6,2025-09-19 05:03:26.915,3.737222222222
Long Yeast Grow,pioreactor02,2025-09-19T03:03:49.915Z,21.33014,0.0,0.0,0.0,41.6,2025-09-19 05:03:49.915,3.743611111111
Long Yeast Grow,pioreactor02,2025-09-19T03:04:12.915Z,21.26364,0.0,0.0,0.0,41.6,2025-09-19 05:04:12.915,3.75
Long Yeast Grow,pioreactor02,2025-09-19T03:04:35.915Z,21.23714,0.0,0.0,0.0,41.6,2025-09-19 05:04:35.915,3.756388888889
Long Yeast Grow,pioreactor02,2025-09-19T03:04:41.972Z,21.23714,0.0,0.0,0.0,0.0,2025-09-19 05:04:41.972,3.758055555556
Long Yeast Grow,pioreactor02,2025-09-19T03:04:58.915Z,21.23014,0.0,0.0,0.0,0.0,2025-09-19 05:04:58.915,3.762777777778
Long Yeast Grow,pioreactor02,2025-09-19T03:05:21.915Z,21.19614,0.0,0.0,0.0,0.0,2025-09-19 05:05:21.915,3.769166666667
Long Yeast Grow,pioreactor02,2025-09-19T03:05:44.915Z,21.14514,0.0,0.0,0.0,0.0,2025-09-19 05:05:44.915,3.775555555556
Long Yeast Grow,pioreactor02,2025-09-19T03:06:07.915Z,21.14964,0.0,0.0,0.0,0.0,2025-09-19 05:06:07.915,3.781944444444
Long Yeast Grow,pioreactor02,2025-09-19T03:06:30.915Z,21.16214,0.0,0.0,0.0,0.0,2025-09-19 05:06:30.915,3.788333333333
Long Yeast Grow,pioreactor02,2025-09-19T03:06:33.403Z,21.16214,0.0,0.0,0.0,41.6,2025-09-19 05:06:33.403,3.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T03:06:33.447Z,21.16214,0.0,0.0,0.0,42.32,2025-09-19 05:06:33.447,3.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T03:06:53.915Z,21.14664,0.0,0.0,0.0,42.32,2025-09-19 05:06:53.915,3.794722222222
Long Yeast Grow,pioreactor02,2025-09-19T03:07:16.915Z,21.16314,0.0,0.0,0.0,42.32,2025-09-19 05:07:16.915,3.801111111111
Long Yeast Grow,pioreactor02,2025-09-19T03:07:39.915Z,21.12564,0.0,0.0,0.0,42.32,2025-09-19 05:07:39.915,3.8075
Long Yeast Grow,pioreactor02,2025-09-19T03:08:01.973Z,21.12564,0.0,0.0,0.0,0.0,2025-09-19 05:08:01.973,3.813611111111
Long Yeast Grow,pioreactor02,2025-09-19T03:08:02.915Z,21.12364,0.0,0.0,0.0,0.0,2025-09-19 05:08:02.915,3.813888888889
Long Yeast Grow,pioreactor02,2025-09-19T03:08:25.919Z,21.10464,0.0,0.0,0.0,0.0,2025-09-19 05:08:25.919,3.820277777778
Long Yeast Grow,pioreactor02,2025-09-19T03:08:48.915Z,21.09314,0.0,0.0,0.0,0.0,2025-09-19 05:08:48.915,3.826666666667
Long Yeast Grow,pioreactor02,2025-09-19T03:09:11.915Z,21.09464,0.0,0.0,0.0,0.0,2025-09-19 05:09:11.915,3.833055555556
Long Yeast Grow,pioreactor02,2025-09-19T03:09:34.915Z,21.05314,0.0,0.0,0.0,0.0,2025-09-19 05:09:34.915,3.839444444444
Long Yeast Grow,pioreactor02,2025-09-19T03:09:53.405Z,21.05314,0.0,0.0,0.0,42.32,2025-09-19 05:09:53.405,3.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T03:09:53.447Z,21.05314,0.0,0.0,0.0,42.04,2025-09-19 05:09:53.447,3.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T03:09:57.915Z,21.04914,0.0,0.0,0.0,42.04,2025-09-19 05:09:57.915,3.845833333333
Long Yeast Grow,pioreactor02,2025-09-19T03:10:20.915Z,21.07664,0.0,0.0,0.0,42.04,2025-09-19 05:10:20.915,3.852222222222
